OrderCode,Description,LongDescription,RRP_EXGST,RRP_INCGST,Website_URL,Image_URL,Diagram_URL,Datasheet_URL,BARCODE,Parent Code
192616,"CLEO 410 Fluted D-shape Basin, 0T NOF White Gloss","CLEO 410 Fluted D-shape Basin, White Gloss NO TAPHOLE no overflow",290,319,,https://pages.seima.com.au/images/cleo-410.jpg,https://pages.seima.com.au/images/cleo-410-diag.jpg,https://pages.seima.com.au/datasheets/cleo-410-ds.pdf,9344008023656,
192617,"CLEO 410 Fluted D-shape Basin, 0T NOF White Silk Matte","CLEO 410 Fluted D-shape Basin, White Matte NO TAPHOLE no overflow",420,462,,https://pages.seima.com.au/images/cleo-410.jpg,https://pages.seima.com.au/images/cleo-410-diag.jpg,https://pages.seima.com.au/datasheets/cleo-410-ds.pdf,9344008023663,
192618,"CLEO 500 Fluted Oval Basin, 0T NOF White Gloss","CLEO 500 Fluted Oval Basin, White Gloss NO TAPHOLE no overflow",290,319,,https://pages.seima.com.au/images/cleo-500.jpg,https://pages.seima.com.au/images/cleo-500-diag.jpg,https://pages.seima.com.au/datasheets/cleo-500-ds.pdf,9344008023670,
192619,"CLEO 500 Fluted Oval Basin, 0T NOF White Silk Matte","CLEO 500 Fluted Oval Basin, White Matte NO TAP HOLE no overflow",420,462,,https://pages.seima.com.au/images/cleo-500.jpg,https://pages.seima.com.au/images/cleo-500-diag.jpg,https://pages.seima.com.au/datasheets/cleo-500-ds.pdf,9344008023687,
192624,"CLEO 501 Fluted Rectangle Basin, 0T NOF White Gloss","CLEO 501 Fluted Rectangle Basin, White Gloss NO TAP HOLE no over flow",290,319,,https://pages.seima.com.au/images/cleo-501.jpg,https://pages.seima.com.au/images/cleo-501-diag.jpg,https://pages.seima.com.au/datasheets/cleo-501-ds.pdf,9344008023731,
192625,"CLEO 501 Fluted Rectangle Basin, 0T NOF White Silk Matte","CLEO 501 Fluted Rectangle Basin, White Silk Matte NO TAP HOLE no overflow",420,462,,https://pages.seima.com.au/images/cleo-501.jpg,https://pages.seima.com.au/images/cleo-501-diag.jpg,https://pages.seima.com.au/datasheets/cleo-501-ds.pdf,9344008023748,
192938,"CLEO 360 Basin, fluted round, 0T NOF White Gloss","CLEO 360 Basin, full height fluted round, White Gloss no tap hole no over flow",325,357.5,,https://pages.seima.com.au/images/cleo-360.jpg,https://pages.seima.com.au/images/cleo-360-diag.jpg,https://pages.seima.com.au/datasheets/cleo-360-ds.pdf,9344008026992,
192939,"CLEO 360 Basin, fluted round, 0T NOF White Silk Matte","CLEO 360 Basin, full height fluted round, white silk matte no tap hole no overflow",375,412.5,,https://pages.seima.com.au/images/cleo-360.jpg,https://pages.seima.com.au/images/cleo-360-diag.jpg,https://pages.seima.com.au/datasheets/cleo-360-ds.pdf,9344008027005,
192940,"CLEO 380 Basin, Inset fluted, round, 0T NOF White Gloss","CLEO 380 Basin, Inset full height fluted, round, White Gloss no tap hole no overflow",325,357.5,,https://pages.seima.com.au/images/cleo-380.jpg,https://pages.seima.com.au/images/cleo-380-diag.jpg,https://pages.seima.com.au/datasheets/cleo-380-ds.pdf,9344008027012,
192941,"CLEO 380 Basin, Inset fluted round, 0T NOF White Silk Matte","CLEO 380 Basin, Inset full height fluted, round, white silk matte no tap hole no overflow",375,412.5,,https://pages.seima.com.au/images/cleo-380.jpg,https://pages.seima.com.au/images/cleo-380-diag.jpg,https://pages.seima.com.au/datasheets/cleo-380-ds.pdf,9344008027029,
192942,"CLEO 402 Basin Wall, fluted D, 0T NOF White Gloss","CLEO 402 Basin Wall, full height fluted D-shaped, White Gloss no tap hole no overflow",325,357.5,,https://pages.seima.com.au/images/cleo-402.jpg,https://pages.seima.com.au/images/cleo-402-diag.jpg,https://pages.seima.com.au/datasheets/cleo-402-ds.pdf,9344008027036,
192943,"CLEO 402 Basin Wall, fluted D, 0T NOF White Silk Matte","CLEO 402 Basin Wall, full height fluted D-shaped, white silk matte no tap hole no overflow",375,412.5,,https://pages.seima.com.au/images/cleo-402.jpg,https://pages.seima.com.au/images/cleo-402-diag.jpg,https://pages.seima.com.au/datasheets/cleo-402-ds.pdf,9344008027043,
192944,"CLEO 404 Basin Wall, fluted D, 1T NOF White Gloss","CLEO 404 Basin Wall, full height fluted D-shaped with tap landing, white gloss 1 tap hole no overflow",325,357.5,,https://pages.seima.com.au/images/cleo-404.jpg,https://pages.seima.com.au/images/cleo-404-diag.jpg,https://pages.seima.com.au/datasheets/cleo-404-ds.pdf,9344008027050,
192946,"CLEO 404 Basin Wall, fluted D, 1T NOF White Silk Matte","CLEO 404 Basin Wall, full height fluted D-shaped with tap landing, white silk matte, 1 tap hole no over flow",375,412.5,,https://pages.seima.com.au/images/cleo-404.jpg,https://pages.seima.com.au/images/cleo-404-diag.jpg,https://pages.seima.com.au/datasheets/cleo-404-ds.pdf,9344008027074,
192948,"CLEO 430 Basin, Inset fluted D, 0T NOF White Gloss","CLEO 430 Basin, Inset full height fluted D-shaped, white gloss no tap hole no overflow",325,357.5,,https://pages.seima.com.au/images/cleo-430.jpg,https://pages.seima.com.au/images/cleo-430-diag.jpg,https://pages.seima.com.au/datasheets/cleo-430-ds.pdf,9344008027098,
192949,"CLEO 430 Basin, Inset fluted D, 0T NOF White Silk Matte","CLEO 430 Basin, Inset full height fluted D-shaped, white silk matte no tap hole no overflow",375,412.5,,https://pages.seima.com.au/images/cleo-430.jpg,https://pages.seima.com.au/images/cleo-430-diag.jpg,https://pages.seima.com.au/datasheets/cleo-430-ds.pdf,9344008027104,
192950,"CLEO 450 Basin, Inset fluted, rect, 0T NOF White Gloss","CLEO 450 Basin, Inset full height fluted rectangular, white gloss no tap hole no overflow",325,357.5,,https://pages.seima.com.au/images/cleo-450.jpg,https://pages.seima.com.au/images/cleo-450-diag.jpg,https://pages.seima.com.au/datasheets/cleo-450-ds.pdf,9344008027111,
192951,"CLEO 450 Basin, Inset fluted, rect, 0t NOF White Silk Matte","CLEO 450 Basin, Inset full height fluted rectangular, white silk matte no tap hole no overflow",375,412.5,,https://pages.seima.com.au/images/cleo-450.jpg,https://pages.seima.com.au/images/cleo-450-diag.jpg,https://pages.seima.com.au/datasheets/cleo-450-ds.pdf,9344008027128,
